"filename", "language", "JSON", "TypeScript", "Markdown", "JSON with Comments", "JavaScript", "XML", "Properties", "TypeScript JSX", "CSS", "comment", "blank", "total"
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_be5667a3._.js", "JavaScript", 0, 0, 0, 0, 326, 0, 0, 0, 0, 4, 24, 354
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_c15d3005._.js", "JavaScript", 0, 0, 0, 0, 994, 0, 0, 0, 0, 27, 15, 1036
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_c2be4e08._.js", "JavaScript", 0, 0, 0, 0, 290, 0, 0, 0, 0, 45, 11, 346
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_c5b72467._.js", "JavaScript", 0, 0, 0, 0, 659, 0, 0, 0, 0, 3, 7, 669
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_c7bfa6c9._.js", "JavaScript", 0, 0, 0, 0, 383, 0, 0, 0, 0, 4, 25, 412
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_c90e626e._.js", "JavaScript", 0, 0, 0, 0, 227, 0, 0, 0, 0, 1, 8, 236
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_cc9a3b4a._.js", "JavaScript", 0, 0, 0, 0, 449, 0, 0, 0, 0, 19, 10, 478
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_cff0ed03._.js", "JavaScript", 0, 0, 0, 0, 1643, 0, 0, 0, 0, 24, 11, 1678
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_d206e29a._.js", "JavaScript", 0, 0, 0, 0, 842, 0, 0, 0, 0, 2, 18, 862
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_d4d19d05._.js", "JavaScript", 0, 0, 0, 0, 881, 0, 0, 0, 0, 3, 5, 889
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_d5456fc6._.js", "JavaScript", 0, 0, 0, 0, 66, 0, 0, 0, 0, 1, 12, 79
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_d7fa6951._.js", "JavaScript", 0, 0, 0, 0, 600, 0, 0, 0, 0, 3, 13, 616
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_da09f027._.js", "JavaScript", 0, 0, 0, 0, 74, 0, 0, 0, 0, 1, 10, 85
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_da8e705a._.js", "JavaScript", 0, 0, 0, 0, 96, 0, 0, 0, 0, 1, 13, 110
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_dc3544bf._.js", "JavaScript", 0, 0, 0, 0, 61, 0, 0, 0, 0, 2, 10, 73
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_ded6d72a._.js", "JavaScript", 0, 0, 0, 0, 336, 0, 0, 0, 0, 4, 23, 363
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_e5fffbb4._.js", "JavaScript", 0, 0, 0, 0, 833, 0, 0, 0, 0, 1, 7, 841
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_e7ec053e._.js", "JavaScript", 0, 0, 0, 0, 1312, 0, 0, 0, 0, 35, 16, 1363
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_e80ab7bd._.js", "JavaScript", 0, 0, 0, 0, 1071, 0, 0, 0, 0, 32, 14, 1117
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_e8977824._.js", "JavaScript", 0, 0, 0, 0, 1102, 0, 0, 0, 0, 7, 6, 1115
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_ea131599._.js", "JavaScript", 0, 0, 0, 0, 348, 0, 0, 0, 0, 4, 22, 374
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_ec56fbff._.js", "JavaScript", 0, 0, 0, 0, 66, 0, 0, 0, 0, 1, 12, 79
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_ee4f345f._.js", "JavaScript", 0, 0, 0, 0, 643, 0, 0, 0, 0, 1, 18, 662
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_f0d2e2c6._.js", "JavaScript", 0, 0, 0, 0, 336, 0, 0, 0, 0, 4, 23, 363
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_f9dd05c7._.js", "JavaScript", 0, 0, 0, 0, 588, 0, 0, 0, 0, 4, 30, 622
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_fa9675ff._.js", "JavaScript", 0, 0, 0, 0, 1351, 0, 0, 0, 0, 60, 22, 1433
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_fc5c2acc._.js", "JavaScript", 0, 0, 0, 0, 1144, 0, 0, 0, 0, 4, 7, 1155
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_fd465e95._.js", "JavaScript", 0, 0, 0, 0, 1174, 0, 0, 0, 0, 45, 17, 1236
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_fd6e59ad._.js", "JavaScript", 0, 0, 0, 0, 66, 0, 0, 0, 0, 1, 12, 79
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\app_(auth)_sign-in_page_tsx_e6815a91._.js", "JavaScript", 0, 0, 0, 0, 456, 0, 0, 0, 0, 1, 4, 461
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\app_(auth)_sign-up_page_tsx_7ab3e636._.js", "JavaScript", 0, 0, 0, 0, 764, 0, 0, 0, 0, 2, 4, 770
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\app_(protected)_(DashBoard)_chat_[id]_page_tsx_cae9783e._.js", "JavaScript", 0, 0, 0, 0, 30, 0, 0, 0, 0, 1, 4, 35
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\app_(protected)_(DashBoard)_layout_tsx_b26961b8._.js", "JavaScript", 0, 0, 0, 0, 37, 0, 0, 0, 0, 1, 6, 44
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\app_(protected)_(DashBoard)_profile_page_tsx_0a7f4ec7._.js", "JavaScript", 0, 0, 0, 0, 379, 0, 0, 0, 0, 5, 4, 388
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\app_(protected)_(dashBoard)_layout_tsx_17911276._.js", "JavaScript", 0, 0, 0, 0, 37, 0, 0, 0, 0, 1, 6, 44
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\app_(protected)_(dashBoard)_profile_page_tsx_500b0136._.js", "JavaScript", 0, 0, 0, 0, 379, 0, 0, 0, 0, 5, 4, 388
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\app_(protected)_chat_layout_tsx_3de9a27e._.js", "JavaScript", 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 4, 11
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\app_(protected)_chat_layout_tsx_70d77dbb._.js", "JavaScript", 0, 0, 0, 0, 37, 0, 0, 0, 0, 1, 6, 44
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\app_(protected)_layout_tsx_4addf1ab._.js", "JavaScript", 0, 0, 0, 0, 67, 0, 0, 0, 0, 8, 4, 79
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\app_(protected)_layout_tsx_f6b82c5e._.js", "JavaScript", 0, 0, 0, 0, 37, 0, 0, 0, 0, 1, 6, 44
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\app_1f3630ef._.js", "JavaScript", 0, 0, 0, 0, 21, 0, 0, 0, 0, 1, 5, 27
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\app_7303cb39._.js", "JavaScript", 0, 0, 0, 0, 514, 0, 0, 0, 0, 3, 5, 522
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\app_page_tsx_8f9b3bce._.js", "JavaScript", 0, 0, 0, 0, 42, 0, 0, 0, 0, 1, 4, 47
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\app_test_page_tsx_8c851f0a._.js", "JavaScript", 0, 0, 0, 0, 56, 0, 0, 0, 0, 1, 4, 61
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_03bcc046._.js", "JavaScript", 0, 0, 0, 0, 4211, 0, 0, 0, 0, 1091, 33, 5335
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_04be26e3._.js", "JavaScript", 0, 0, 0, 0, 2301, 0, 0, 0, 0, 166, 38, 2505
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_0a344632._.js", "JavaScript", 0, 0, 0, 0, 4211, 0, 0, 0, 0, 1091, 33, 5335
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_0a485445._.js", "JavaScript", 0, 0, 0, 0, 3692, 0, 0, 0, 0, 669, 89, 4450
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_12d786dd._.js", "JavaScript", 0, 0, 0, 0, 35460, 0, 0, 0, 0, 13166, 354, 48980
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_136f2a11._.js", "JavaScript", 0, 0, 0, 0, 9477, 0, 0, 0, 0, 1525, 152, 11154
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_138aef0f._.js", "JavaScript", 0, 0, 0, 0, 11362, 0, 0, 0, 0, 1501, 39, 12902
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_13d64b9c._.js", "JavaScript", 0, 0, 0, 0, 21429, 0, 0, 0, 0, 1731, 240, 23400
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_1cf6e20e._.js", "JavaScript", 0, 0, 0, 0, 22957, 0, 0, 0, 0, 1876, 262, 25095
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_1fe1724f._.js", "JavaScript", 0, 0, 0, 0, 1248, 0, 0, 0, 0, 49, 65, 1362
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_2889b47e._.js", "JavaScript", 0, 0, 0, 0, 7661, 0, 0, 0, 0, 1266, 127, 9054
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_2db1fc38._.js", "JavaScript", 0, 0, 0, 0, 11391, 0, 0, 0, 0, 1507, 40, 12938
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_2dd2ea4a._.js", "JavaScript", 0, 0, 0, 0, 679, 0, 0, 0, 0, 67, 35, 781
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_2f1693c6._.js", "JavaScript", 0, 0, 0, 0, 8857, 0, 0, 0, 0, 1294, 141, 10292
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_30ad876f._.js", "JavaScript", 0, 0, 0, 0, 9507, 0, 0, 0, 0, 1525, 152, 11184
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_3afc8782._.js", "JavaScript", 0, 0, 0, 0, 9304, 0, 0, 0, 0, 1415, 155, 10874
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_3b3ddf62._.js", "JavaScript", 0, 0, 0, 0, 4211, 0, 0, 0, 0, 1091, 33, 5335
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_403e2b43._.js", "JavaScript", 0, 0, 0, 0, 11127, 0, 0, 0, 0, 1402, 189, 12718
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_43cedd49._.js", "JavaScript", 0, 0, 0, 0, 3651, 0, 0, 0, 0, 1052, 11, 4714
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_448cea27._.js", "JavaScript", 0, 0, 0, 0, 6666, 0, 0, 0, 0, 1141, 48, 7855
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_503fa5e1._.js", "JavaScript", 0, 0, 0, 0, 22952, 0, 0, 0, 0, 1876, 261, 25089
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_530d25a5._.js", "JavaScript", 0, 0, 0, 0, 11431, 0, 0, 0, 0, 1513, 42, 12986
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_548423e9._.js", "JavaScript", 0, 0, 0, 0, 21911, 0, 0, 0, 0, 2672, 222, 24805
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_5548c1f4._.js", "JavaScript", 0, 0, 0, 0, 21274, 0, 0, 0, 0, 1719, 236, 23229
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_5d8330d5._.js", "JavaScript", 0, 0, 0, 0, 18076, 0, 0, 0, 0, 1591, 210, 19877
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_5dffff3a._.js", "JavaScript", 0, 0, 0, 0, 11001, 0, 0, 0, 0, 1656, 162, 12819
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_62f87077._.js", "JavaScript", 0, 0, 0, 0, 10979, 0, 0, 0, 0, 1656, 162, 12797
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_656b0351._.js", "JavaScript", 0, 0, 0, 0, 21933, 0, 0, 0, 0, 1809, 265, 24007
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_68ca7d3e._.js", "JavaScript", 0, 0, 0, 0, 3718, 0, 0, 0, 0, 1064, 13, 4795
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_6934b670._.js", "JavaScript", 0, 0, 0, 0, 21628, 0, 0, 0, 0, 1761, 249, 23638
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_6b96edac._.js", "JavaScript", 0, 0, 0, 0, 15501, 0, 0, 0, 0, 4100, 135, 19736
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_6b975a1a._.js", "JavaScript", 0, 0, 0, 0, 21337, 0, 0, 0, 0, 1719, 236, 23292
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_6d558152._.js", "JavaScript", 0, 0, 0, 0, 4181, 0, 0, 0, 0, 1091, 33, 5305
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_7079769b._.js", "JavaScript", 0, 0, 0, 0, 15454, 0, 0, 0, 0, 1736, 139, 17329
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_743c8dcc._.js", "JavaScript", 0, 0, 0, 0, 22952, 0, 0, 0, 0, 1876, 261, 25089
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_75979fd8._.js", "JavaScript", 0, 0, 0, 0, 3983, 0, 0, 0, 0, 1088, 23, 5094
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_8000d830._.js", "JavaScript", 0, 0, 0, 0, 7806, 0, 0, 0, 0, 246, 46, 8098
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_84bfc1e5._.js", "JavaScript", 0, 0, 0, 0, 4476, 0, 0, 0, 0, 692, 94, 5262
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_8524a0de._.js", "JavaScript", 0, 0, 0, 0, 252, 0, 0, 0, 0, 31, 15, 298
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_8641fd8e._.js", "JavaScript", 0, 0, 0, 0, 14832, 0, 0, 0, 0, 494, 8, 15334
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_8769bc06._.js", "JavaScript", 0, 0, 0, 0, 3562, 0, 0, 0, 0, 1040, 5, 4607
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_8795592d._.js", "JavaScript", 0, 0, 0, 0, 35472, 0, 0, 0, 0, 13166, 356, 48994
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_8bb88407._.js", "JavaScript", 0, 0, 0, 0, 11490, 0, 0, 0, 0, 1519, 44, 13053
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_8fd55326._.js", "JavaScript", 0, 0, 0, 0, 4086, 0, 0, 0, 0, 723, 107, 4916
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_922454a8._.js", "JavaScript", 0, 0, 0, 0, 21557, 0, 0, 0, 0, 1755, 247, 23559
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_92f8238e._.js", "JavaScript", 0, 0, 0, 0, 3128, 0, 0, 0, 0, 108, 26, 3262
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_96715ba7._.js", "JavaScript", 0, 0, 0, 0, 129, 0, 0, 0, 0, 14, 6, 149
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_9c615dd2._.js", "JavaScript", 0, 0, 0, 0, 21281, 0, 0, 0, 0, 1725, 233, 23239
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_9d3c6124._.js", "JavaScript", 0, 0, 0, 0, 21862, 0, 0, 0, 0, 1797, 261, 23920
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_9f205e4a._.js", "JavaScript", 0, 0, 0, 0, 1399, 0, 0, 0, 0, 67, 71, 1537
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_9f7fe62a._.js", "JavaScript", 0, 0, 0, 0, 3381, 0, 0, 0, 0, 136, 33, 3550
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_@floating-ui_react_dist_d7777e42._.js", "JavaScript", 0, 0, 0, 0, 5101, 0, 0, 0, 0, 401, 5, 5507
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_@popperjs_core_lib_da48d03c._.js", "JavaScript", 0, 0, 0, 0, 2206, 0, 0, 0, 0, 60, 57, 2323
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_@protobuf-ts_runtime_build_es2015_e8063377._.js", "JavaScript", 0, 0, 0, 0, 2315, 0, 0, 0, 0, 542, 27, 2884
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_@react-aria_ea4bef2a._.js", "JavaScript", 0, 0, 0, 0, 1698, 0, 0, 0, 0, 347, 19, 2064
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_@stream-io_video-client_dist_index_es_7049dcc4.js", "JavaScript", 0, 0, 0, 0, 11113, 0, 0, 0, 0, 3071, 5, 14189
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_@stream-io_video-react-sdk_dist_index_es_9d12c729.js", "JavaScript", 0, 0, 0, 0, 4898, 0, 0, 0, 0, 159, 4, 5061
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_@stream-io_video-react-sdk_dist_latency-chart-Bj5OSYzg_es_d1e128e5.js", "JavaScript", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_a3866330._.js", "JavaScript", 0, 0, 0, 0, 21971, 0, 0, 0, 0, 1809, 265, 24045
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_a68643f5._.js", "JavaScript", 0, 0, 0, 0, 1039, 0, 0, 0, 0, 67, 53, 1159
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_a6a3a872._.js", "JavaScript", 0, 0, 0, 0, 4156, 0, 0, 0, 0, 1091, 30, 5277
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_a6ed7c6b._.js", "JavaScript", 0, 0, 0, 0, 22040, 0, 0, 0, 0, 1827, 267, 24134
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_a96f91d3._.js", "JavaScript", 0, 0, 0, 0, 22957, 0, 0, 0, 0, 1876, 262, 25095
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_ab64c8ff._.js", "JavaScript", 0, 0, 0, 0, 21835, 0, 0, 0, 0, 1791, 259, 23885
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_ad3e0e0e._.js", "JavaScript", 0, 0, 0, 0, 625, 0, 0, 0, 0, 65, 17, 707
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_af4ea7e0._.js", "JavaScript", 0, 0, 0, 0, 4124, 0, 0, 0, 0, 153, 72, 4349
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_axios_lib_d4057d3d._.js", "JavaScript", 0, 0, 0, 0, 3886, 0, 0, 0, 0, 636, 57, 4579
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_b61c5af3._.js", "JavaScript", 0, 0, 0, 0, 21274, 0, 0, 0, 0, 1719, 236, 23229
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_b782e983._.js", "JavaScript", 0, 0, 0, 0, 3745, 0, 0, 0, 0, 164, 42, 3951
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_bce26605._.js", "JavaScript", 0, 0, 0, 0, 6666, 0, 0, 0, 0, 1141, 48, 7855
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_bf671b14._.js", "JavaScript", 0, 0, 0, 0, 4305, 0, 0, 0, 0, 183, 33, 4521
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_c42da23d._.js", "JavaScript", 0, 0, 0, 0, 19714, 0, 0, 0, 0, 1740, 237, 21691
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_c4b5c272._.js", "JavaScript", 0, 0, 0, 0, 22924, 0, 0, 0, 0, 1874, 261, 25059
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_c5074abf._.js", "JavaScript", 0, 0, 0, 0, 519, 0, 0, 0, 0, 67, 27, 613
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_c6032c86._.js", "JavaScript", 0, 0, 0, 0, 21367, 0, 0, 0, 0, 1737, 241, 23345
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_cba33596._.js", "JavaScript", 0, 0, 0, 0, 3396, 0, 0, 0, 0, 639, 75, 4110
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_d17ddf1b._.js", "JavaScript", 0, 0, 0, 0, 9491, 0, 0, 0, 0, 1445, 161, 11097
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_d2dbd452._.js", "JavaScript", 0, 0, 0, 0, 21423, 0, 0, 0, 0, 1731, 239, 23393
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_d6417345._.js", "JavaScript", 0, 0, 0, 0, 4181, 0, 0, 0, 0, 1091, 33, 5305
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\node_modules_d792b3de._.js", "JavaScript", 0, 0, 0, 0, 9485, 0, 0, 0, 0, 1525, 152, 11162
